id,gtg,case_study,harm_area,type,platform,value,role,description,first_seen,last_seen,handling,reference_url,report_date
indicator--0e4682d0-1261-5128-b3a9-20aa71acd8a6,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,youtube,https[:]//www.youtube[.]com/@malaysiapulseof,fabricated_outlet,Fake news outlet account on YouTube 'Malaysia Pulse' - YouTube channel for the synthetic news operation,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--473bbda0-c344-58be-87bc-03eb868b549d,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/Chikmore,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--75adbf9c-e243-5169-92c4-967960a3cbdf,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/SHIHAN1947,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--ee70d130-be45-5221-be87-0353d610be99,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/adriansantodo,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--3b92efee-e7e4-58a4-8cb0-db62862305f1,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/armsam1209,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--232e9914-7659-5286-8969-606755aaf74b,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/avihoue,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--4b897487-b772-5ad2-b622-46ed6226d4a1,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/bmmyangels,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--4b67dfc8-0a5a-5d5c-a277-abed6116d0ee,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/exceiivier,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--c1a47c28-f22b-5f2e-9b8e-c4d96e210cb0,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/garyponce,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--3f09d3a7-9f1b-525b-aaae-53b51a651eb9,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/goldsteve1,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--419dfa41-c1bf-5296-9a2a-2838841b6c93,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/hugolaurent,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--fac56fd7-455c-5061-a219-18745c401176,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/kioskou,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--db8f1968-4001-5988-8b83-e61c51b2053b,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,account,x,https[:]//x[.]com/telkisoszoba,persona,Sockpuppet account on X,2026-05-17,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--3ce7752c-f17a-50ad-9c0c-1bd425bbc4a2,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,domain,,malaysiapulse[.]com,fabricated_outlet,Fake news outlet domain 'Malaysia Pulse',2026-05-10,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--50e44b12-27a6-5165-bd0a-e21a9e7fd08f,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,domain,,bbsteknoloji[.]com,infrastructure,Actor-controlled: news front,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--18e132a9-90b5-5661-8c19-b241d52c2fe3,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,ipv4,,157.180.93[.]7,infrastructure,"XPanel/MalaysiaPulse, NEOS, renderer, NEOS Docker, panel, Voxta",,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--f3d3c9cc-7264-5352-b9bc-f1b51a0da98c,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,ipv4,,167.235.157[.]100,infrastructure,"XPanel/MalaysiaPulse, NEOS, renderer, NEOS Docker, panel, Voxta",,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--051a79f8-4818-5839-85a0-c831482314a8,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,ipv4,,23.88.118[.]216,infrastructure,"XPanel/MalaysiaPulse, NEOS, renderer, NEOS Docker, panel, Voxta",,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--3e2af680-1bad-53b1-8dc4-793263eaf7c8,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,ipv4,,46.225.91[.]180,infrastructure,"XPanel/MalaysiaPulse, NEOS, renderer, NEOS Docker, panel, Voxta",,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--4360b994-259e-5ef2-981c-4db3b10ac3b5,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,ipv4,,46.62.214[.]3,infrastructure,"XPanel/MalaysiaPulse, NEOS, renderer, NEOS Docker, panel, Voxta",,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--9317faf1-bf3b-518e-95d5-5ba951af416a,GTG-84005,Disrupting a commercial election-manipulation platform targeting Malaysia,influence_operations,ipv4,,91.99.117[.]166,infrastructure,"XPanel/MalaysiaPulse, NEOS, renderer, NEOS Docker, panel, Voxta",,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84005-disrupting-a-commercial-election-manipulation-platform-targeting-malaysia,2026-09-10
indicator--ec5cfb88-47e2-5401-8406-832f1a300567,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/fwr.ir,persona,Instagram Sockpuppet funnel and surveillance endpoint,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--b6e352ae-20bc-584b-bde0-151b476c57b9,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,telegram,https[:]//t[.]me/FWR_ir,persona,Telegram Sockpuppet funnel and surveillance endpoint,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--00d675b6-1469-5066-80c2-140dd18930cb,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,telegram,https[:]//t[.]me/anti_silent,persona,Telegram Student surveillance funnel,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--f6873bc2-631e-5fc0-bd36-081cef4fcc61,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/faryade_mamnoo,amplification,Influence network account on Instagram,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--fb16a061-a7d3-54d9-9eb5-ff2655f11cf8,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/iranpayam_tehran5,amplification,Influence network account on Instagram,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--43d069ba-ec6e-548d-a82c-a1f04273ece7,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/javanane_shargt,amplification,Influence network account on Instagram,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--a663c8cd-e3cc-5265-bae2-8af0a424e500,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/khabar_fouri_mardom,amplification,Influence network account on Instagram,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--1340e543-8a7d-5321-9513-325701406f97,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/tehranchekhabar19,fabricated_outlet,Fake news outlet account on Instagram,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--5307a5b7-61aa-56ff-bcd6-f66f861c1fc4,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,instagram,https[:]//www.instagram[.]com/jomhouri_democratic,amplification,Instagram Ten-point-plan promotion,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--5307a5b7-61aa-56ff-bcd6-f66f861c1fc5,GTG-84006,Disrupting a distributed MEK/NCRI-aligned influence operation that used a shared AI agent to impersonate real people and recruit inside Iran,influence_operations,account,telegram,https[:]//t[.]me/jomhouri_democratic,amplification,Telegram Ten-point-plan promotion,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-84006-disrupting-a-distributed-mekncri-aligned-influence-operation-that-used-a-shared-ai-agent-to-impersonate-real-people-and-recruit-inside-iran,2026-09-10
indicator--e6ad51b4-37d1-5f18-93c6-68b22e3a5d51,GTG-30006,Building the tools for domestic surveillance,surveillance,android_package,,com.app.safeguard,malware,Android package; silent contacts/SMS/media exfiltration,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--bcd8f309-f52a-50ff-aa8d-f9b12f203e81,GTG-30006,Building the tools for domestic surveillance,surveillance,filename,,fontdrivehost.exe,persistence,SECOMS64 implant masquerading as Windows fontdrvhost.exe,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--c2e92f02-9d6a-5a4a-8367-f5f095c1ca12,GTG-30006,Building the tools for domestic surveillance,surveillance,filename,,telegram_listener_v12_2.vbs,malware,VBScript dropper,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--6dada0b8-f78d-531f-93dc-4515915c0939,GTG-30006,Building the tools for domestic surveillance,surveillance,filepath,,C:\ProgramData\fontdrivehostServicePackages\drv3060nt10-69s64mmm\fontdrivehost.exe,persistence,File path used for malware persistence,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--61d307dc-97e7-5433-a1d8-068ee262604c,GTG-30006,Building the tools for domestic surveillance,surveillance,scheduled_task,,Calc_AdminTask,persistence,Scheduled task name used for malware persistence,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--10d2814f-7a0f-5181-bbe8-0ddfd64ef585,GTG-30006,Building the tools for domestic surveillance,surveillance,scheduled_task,,SECOMS64_AdminTask,persistence,Persistence task,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--b6ca1b32-b17b-5162-b21e-1968009cb77a,GTG-30006,Building the tools for domestic surveillance,surveillance,telegram_chat_id,telegram,-1003197249446,c2,Telegram chat used for command and control,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--7e5bb15e-3587-57fe-b07e-4530cc0dd726,GTG-30006,Building the tools for domestic surveillance,surveillance,telegram_chat_id,telegram,-1003233252,c2,Telegram chat used for command and control,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--ce1701a2-a49a-5768-b5aa-9c813c948dd1,GTG-30006,Building the tools for domestic surveillance,surveillance,telegram_chat_id,telegram,-10078223223323,c2,Telegram chat used for command and control,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--8d42a6b2-db4c-5605-94e4-01b764b7395c,GTG-30006,Building the tools for domestic surveillance,surveillance,telegram_chat_id,telegram,7828288328,c2,Telegram chat used for command and control,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-30006-building-the-tools-for-domestic-surveillance,2026-09-10
indicator--10369064-b30d-5fac-93df-e57854811b1d,GTG-15001,Deceptive dating app network,scams_fraud,app_id,,com.cavalier.nalo,scam_app,Mobile app ID of a scam dating app,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--ddf39b83-7513-5a21-8337-80a72a5b5027,GTG-15001,Deceptive dating app network,scams_fraud,app_id,,com.qiga.vio,scam_app,Mobile app ID of a scam dating app,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--82fb64af-a123-5fa2-8c9f-4b5829ef5535,GTG-15001,Deceptive dating app network,scams_fraud,domain,,archat[.]us,infrastructure,Domain used as actor infrastructure,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--9abe2ae3-21ce-5c97-a636-5d34341e416a,GTG-15001,Deceptive dating app network,scams_fraud,domain,,heyhru[.]com,infrastructure,Operator's Corporate Domain,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--49ec4246-506c-510b-adb6-dc0498290344,GTG-15001,Deceptive dating app network,scams_fraud,domain,,sitin[.]ai,infrastructure,Web app domain,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--a9d081a8-e62f-5046-8cb5-3d06acfa09cf,GTG-15001,Deceptive dating app network,scams_fraud,hostname,,file.archat[.]us,infrastructure,CDN serving scam-persona avatar images,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--1ffff264-f28b-555e-ba92-34090ee58c22,GTG-15001,Deceptive dating app network,scams_fraud,hostname,,managedkafka.heyhru-server.cloud[.]goog,infrastructure,Production managed Kafka host,,,detect-or-block,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
indicator--5c27b54e-c6dc-5266-90dd-d6266840178b,GTG-15001,Deceptive dating app network,scams_fraud,ipv4,,38.129.138[.]244,egress,"AS26042, a US-based egress proxy that the operation's API traffic was routed through (observed April 2026)",2026-04,2026-04,hunt,https://www.anthropic.com/threat-intelligence-report-september-2026#gtg-15001-deceptive-dating-app-network,2026-09-10
